word_raw,count
i,43635
pigs,198
then,5800
a,65066
daddy,3549
visit,179
hat,1288
to,42483
rainbow,120
we,17758
and,45270
ball,2914
like,17035
count,492
orange,993
air,351
hey,1890
what,43867
how,8870
hello,1605
at,9987
for,12455
going,6453
huh,7126
are,17847
little,9717
school,1901
you,114059
long,1359
that,41067
hear,1217
so,9107
two,4737
take,4372
train,1083
the,95530
many,1382
look,11319
find,2219
sled,34
geese,74
does,5003
puppy,499
go,15721
make,5618
think,9530
charlie,96
up,12569
is,33247
dish,184
open,1721
girl,1413
who,5473
if,5719
policemen,11
where,7301
boy,2255
in,27518
had,3356
use,1442
okay,23111
anything,1112
mama,565
kind,2260
want,13465
growing,132
book,4156
big,5321
with,12312
owl,769
one,18424
milk,1477
thank,3204
it,53730
his,6219
stick,643
help,2106
your,22422
gonna,10380
chi,3538
by,1830
no,18259
week,487
there,17463
box,2174
moon,1230
around,2363
silly,1097
already,676
never,955
sweeping,19
of,17549
cat,1653
eat,4996
he,19102
win,101
bath,1035
coming,1113
see,16338
did,12544
talk,1508
changed,89
right,14360
have,18409
her,6358
yes,6549
oh,28962
flower,313
belong,131
was,11708
twist,40
sweet,293
glue,129
got,6150
should,2608
ketchup,97
on,24565
be,7804
egg,1239
yellow,1145
window,475
get,11455
this,24681
nodded,10
their,1675
honey,3509
cheap,15
try,2228
baby,5302
still,2133
way,2997
getting,1418
fairy,90
would,4833
other,3334
car,2423
more,4949
stars,253
twenty,318
robin,262
come,7853
puzzle,534
kitty,886
everybody,328
eyes,899
us,1782
water,2279
canceled,3
cut,811
mommy,4881
everywhere,191
well,7223
dropped,251
heard,391
frogs,79
trying,682
mean,1455
beach,421
rock,339
call,1418
too,6039
build,533
but,7214
do,27116
some,8394
good,9541
frank,25
him,4577
yeah,18648
or,3883
top,1202
cars,555
sleep,820
may,767
wanna,6227
color,1894
set,587
love,1219
happy,666
threw,209
pie,653
redish,1
front,605
here,16461
bro,664
she,9224
outside,931
pillows,42
bringing,92
just,8147
pliers,40
frog,432
falling,275
shop,141
cheese,1012
eating,1412
goes,2294
been,1084
making,1032
special,372
night,1706
over,5975
uh,2403
put,12023
these,3830
from,2377
mhm,4025
not,10260
ate,2006
india,35
french,143
green,1742
can,17024
chug,224
ah,1586
next,1769
done,1482
which,1553
remember,2516
might,951
straight,239
wastebasket,26
took,996
room,1498
